361.56889   380.58444 
358.71111   397.73111 
351.56667   412.02 
342.99333   432.02444 
341.56444   447.74222 
335.84889   464.88889 
334.42      479.17778 
332.99111   497.75333 
318.70222   504.89778 
304.41333   507.75556 
287.26667   504.89778 
271.54889   497.75333 
254.40222   494.89556 
240.11333   503.46889 
228.68222   519.18667 
210.10667   533.47556 
192.96      536.33333 
178.67111   540.62 
158.66667   543.47778 
144.37778   560.62444 
