365.85556   322 
352.99556   327.71556 
337.27778   320.57111 
321.56      323.42889 
312.98667   339.14667 
304.41333   352.00667 
291.55333   346.29111 
278.69333   343.43333 
265.83333   347.72 
258.68889   360.58 
242.97111   370.58222 
225.82444   367.72444 
212.96444   354.86444 
201.53333   339.14667 
185.81556   337.71778 
167.24      344.86222 
148.66444   347.72 
131.51778   346.29111 
115.8       339.14667 
